original_index,positive_sentences,integrated_sentences,doi
8/425,"Accepted Manuscript View Article Online View Journal This article can be cited before page numbers have been issued, to do this please use:  T. Vogl, M. W. Doherty, B. Buchler, Y. Lu and P. K. Lam, Nanoscale, 2019, DOI: 10.1039/C9NR04269E.Journal Name Atomic localization of quantum emitters in multilayer hexagonal boron nitride† Tobias Vogl,∗a‡ Marcus W. Doherty,b Ben C. Buchler,a Yuerui Lu,c and Ping Koy Lam∗a The recent discovery of single-photon emitting defects hosted by the two-dimensional wide band gap semiconductor hexagonal boron nitride (hBN) has inspired a great number of experiments.","In no event  shall the Royal Society of Chemistry be held responsible for any errors  or omissions in this Accepted Manuscript or any consequences arising  from the use of any information it contains. Accepted Manuscript View Article Online View Journal This article can be cited before page numbers have been issued, to do this please use:  T. Vogl, M. W. Doherty, B. Buchler, Y. Lu and P. K. Lam, Nanoscale, 2019, DOI: 10.1039/C9NR04269E.Journal Name Atomic localization of quantum emitters in multilayer hexagonal boron nitride† Tobias Vogl,∗a‡ Marcus W. Doherty,b Ben C. Buchler,a Yuerui Lu,c and Ping Koy Lam∗a The recent discovery of single-photon emitting defects hosted by the two-dimensional wide band gap semiconductor hexagonal boron nitride (hBN) has inspired a great number of experiments.",96/10.1039/C9NR04269E
26/425,in semiconducting transition metal dichalcogenides (TMDs)5–12 and insulating hexagonal boron nitride (hBN)13.,"‡ Present address: Institute of Applied Physics, Abbe Center of Photonics, Friedrich- Schiller-Universität Jena, 07745 Jena, Germany. in semiconducting transition metal dichalcogenides (TMDs)5–12 and insulating hexagonal boron nitride (hBN)13.",96/10.1039/C9NR04269E
27/425,The large band gap of the latter even allows one to resolve the zero phonon line (ZPL) at room temperature and thwarts non-radiative recombi- nation of the localized exciton.,in semiconducting transition metal dichalcogenides (TMDs)5–12 and insulating hexagonal boron nitride (hBN)13. The large band gap of the latter even allows one to resolve the zero phonon line (ZPL) at room temperature and thwarts non-radiative recombi- nation of the localized exciton.,96/10.1039/C9NR04269E
28/425,"Thus, single-photon emitters in hBN have an intrinsically high quantum efﬁciency which leads to signiﬁcantly brighter emission13,14.","The large band gap of the latter even allows one to resolve the zero phonon line (ZPL) at room temperature and thwarts non-radiative recombi- nation of the localized exciton. Thus, single-photon emitters in hBN have an intrinsically high quantum efﬁciency which leads to signiﬁcantly brighter emission13,14.",96/10.1039/C9NR04269E
32/425,"These ﬂuorescent point-like defects introduce trap states into the electronic band gap, acting thus as an effective two-level system.","The generally accepted model for the single-photon emission is based on a localized exciton. These ﬂuorescent point-like defects introduce trap states into the electronic band gap, acting thus as an effective two-level system.",96/10.1039/C9NR04269E
48/425,"Of particular note is that the ZPLs seem to bunch in groups around 560nm18, 580nm36, 640nm13,33 and 714nm33.","The shifts caused by strain are too small to account for the variety of ZPLs35. Of particular note is that the ZPLs seem to bunch in groups around 560nm18, 580nm36, 640nm13,33 and 714nm33.",96/10.1039/C9NR04269E
55/425,"Moreover, the bandshape of these differ from the bandshape typical for other emitters in the four groups, which supports this conjecture.","It is likely that these originate from surface contaminants. Moreover, the bandshape of these differ from the bandshape typical for other emitters in the four groups, which supports this conjecture.",96/10.1039/C9NR04269E
61/425,"Re- cently, a method to correlate optical and electron characteriza- tions of quantum emitters in very thin hBN was demonstrated31.","However, this still does not contain any information about the Z direction. Re- cently, a method to correlate optical and electron characteriza- tions of quantum emitters in very thin hBN was demonstrated31.",96/10.1039/C9NR04269E
70/425,We also model photophysical properties theoretically with ﬁnite-difference time-domain simulations and density func- tional theory.,Repeating our experiment for many defects allows us to generate sufﬁcient statistics. We also model photophysical properties theoretically with ﬁnite-difference time-domain simulations and density func- tional theory.,96/10.1039/C9NR04269E
119/425,"While this allows for high peak intensities, two-photon absorption of the band gap of hBN is still impossible, because EhBN = 6eV > 2×2.38eV = 2×Elaser.","The excitation laser is pulsed at a repetition rate of 20.8MHz and a pulse length of 300fs. While this allows for high peak intensities, two-photon absorption of the band gap of hBN is still impossible, because EhBN = 6eV > 2×2.38eV = 2×Elaser.",96/10.1039/C9NR04269E
169/425,"Moreover, the OB and ON defect have forma- tion energies of 5.19 and 2.20eV, respectively, so they could easily be produced by the ions48.","The kinetic energy of the ions is similar to the defect formation energy in hBN, which is on the order of a few eV47. Moreover, the OB and ON defect have forma- tion energies of 5.19 and 2.20eV, respectively, so they could easily be produced by the ions48.",96/10.1039/C9NR04269E
208/425,"We calculate the electronic band structure of hBN for one (1L), ten (10L), and 100 layers (100L) of hBN (see Figure 3(g-i)).","As the different lifetime is not solely due to a Purcell-like effect, we use density functional theory calculations to investigate if surface states could be the cause for the shorter lifetime. We calculate the electronic band structure of hBN for one (1L), ten (10L), and 100 layers (100L) of hBN (see Figure 3(g-i)).",96/10.1039/C9NR04269E
209/425,"The calculations show, that as more layers are added also more energy bands are added.","We calculate the electronic band structure of hBN for one (1L), ten (10L), and 100 layers (100L) of hBN (see Figure 3(g-i)). The calculations show, that as more layers are added also more energy bands are added.",96/10.1039/C9NR04269E
210/425,"Due to layer-layer interactions these bands spread, but there are no genuine isolated surface bands introduced into the band gap.","The calculations show, that as more layers are added also more energy bands are added. Due to layer-layer interactions these bands spread, but there are no genuine isolated surface bands introduced into the band gap.",96/10.1039/C9NR04269E
211/425,"This implies that, unless the defect levels are very close to one of the band edges, surface states do not inﬂuence the lifetime of the defect.","Due to layer-layer interactions these bands spread, but there are no genuine isolated surface bands introduced into the band gap. This implies that, unless the defect levels are very close to one of the band edges, surface states do not inﬂuence the lifetime of the defect.",96/10.1039/C9NR04269E
283/425,For all atoms a double zeta polarized basis set was cho- sen and band structure was routed along high symmetry points.,The elec- tron exchange-correlation was described with the Perdew-Burke- Ernzerhof (PBE) functional in the generalized gradient approxi- mation56. For all atoms a double zeta polarized basis set was cho- sen and band structure was routed along high symmetry points.,96/10.1039/C9NR04269E
398/425,"The ZPLs bunch around 560nm (group 1, blue), 590nm (group 2, green) and 640nm (group 3, red).","(d) Histogram of the distribution of zero phonon lines from 93 defects. The ZPLs bunch around 560nm (group 1, blue), 590nm (group 2, green) and 640nm (group 3, red).",96/10.1039/C9NR04269E
418/425,"(g-i) DFT calculations of the band structure routed along high-symmetry points for 1L, 10L, and 100L hBN, respectively.","The emission is stronger into the crystal than into the vacuum (as the crystal has a higher dielectric constant). (g-i) DFT calculations of the band structure routed along high-symmetry points for 1L, 10L, and 100L hBN, respectively.",96/10.1039/C9NR04269E
72/343,Consequently its magnitude  and sign are sensitive to the energies at which local maxima and minima of τ(E) are located in the vicinity of the  Fermi level.,The thermoelectric voltage  is proportional to the energy derivative of the transmission curve at the Fermi level. Consequently its magnitude  and sign are sensitive to the energies at which local maxima and minima of τ(E) are located in the vicinity of the  Fermi level.,13/10.1038/s41598-017-08553-2
73/343,"As was proposed by Ludoph and van Ruitenbeek18, following previous theoretical work on conductance fluc- tuations in semiconductor nanoconstrictions31, these maxima and minima of τ(E) arise from constructive and  destructive quantum interference of the wave functions of electrons passing multiple times through the junction  Figure 2.","Consequently its magnitude  and sign are sensitive to the energies at which local maxima and minima of τ(E) are located in the vicinity of the  Fermi level. As was proposed by Ludoph and van Ruitenbeek18, following previous theoretical work on conductance fluc- tuations in semiconductor nanoconstrictions31, these maxima and minima of τ(E) arise from constructive and  destructive quantum interference of the wave functions of electrons passing multiple times through the junction  Figure 2.",13/10.1038/s41598-017-08553-2
4/239,We also demonstrate that the s and p symmetries of orbital states in the conduction band are essentially equivalent to each other and ﬁnd that the simpliﬁed models do not sufﬁce to reproduce subtle aspects of hole-magnon coupling in the charge-transfer model.,We then examine in detail the evolution of the spectral function for increasing strength of the hole-magnon interaction. We also demonstrate that the s and p symmetries of orbital states in the conduction band are essentially equivalent to each other and ﬁnd that the simpliﬁed models do not sufﬁce to reproduce subtle aspects of hole-magnon coupling in the charge-transfer model.,46/10.1103/PhysRevB.88.115132
