passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"Obtaining zero or even very low SBH in device contacts is one of the most crucial tasks for realizing high-performance nano-material-based FETs.34,35 The change in the electronic structure with an applied field can be quantified in terms of charge density diﬀerence profiles. Upon applying a positive electric field, accumulation of electrons Table 1 Lattice parameter (a, b), band gap (Eg), in-plane stiﬀness, Poisson’s ratio, and lateral (eJ s) and vertical (e> s ) components of the static dielectric constant (es) of the given monolayers and heterostructures Parameter Monolayers Heterostructures H-MoSe2 T-MoSe2 ZT-MoSe2 SO-MoSe2 a-P b-P a-P/H-MoSe2 a-P/ZT-MoSe2 a-P/SO-MoSe2 b-P/H-MoSe2 b-P/T-MoSe2 a, b (Å) 3.4, 5.9 3.4, 6.1 3.38, 6.06 6.80, 6.80 3.41, 4.84 3.41, 3.41 3.41, 24.18 3.41, 24.18 6.83, 14.51 3.41, 3.41 3.41, 3.41 Supercell 1  1 1  1 1  1 1  1 1  1 1  1 1  5/1  4 1  5/1  4 2  3/1  2 1  1/1  1 1  1/1  1 Eg (eV) 1.13 (2.26)a 0 0 0 1.12 (1.94)b 2.05 0.67 0 0 1.10 0 In-plane stiﬀness (Cx, Cy) (N m1) 107.0, 107.2 123.8, 123.7 111.90, 125.21 46.10, 46.10 81.60, 60.42 277.12, 276.48 181.44, 149.96 190.43, 184.23 125.74, 110.78 701.12, 703.04 675.36, 675.20 Poisson’s ratio (nx, ny) 0.34, 0.34 0.09, 0.09 0.27, 0.30 0.63, 0.63 0.35, 0.26 0.02, 0.02 0.37, 0.30 0.32, 0.31 0.43, 0.38 0.14, 0.14 0.07, 0.07 eJ s 4.6 44.6 24.7 17.4 3.7 3.0 7.6 23.9 19.3 6.5 47.4 e> s 2.7 2.8 2.8 2.5 2.2 1.8 4.2 4.0 4.1 3.7 4.0 a GW-bandgap from ref. 31.","Upon applying a positive electric field, accumulation of electrons Table 1 Lattice parameter (a, b), band gap (Eg), in-plane stiﬀness, Poisson’s ratio, and lateral (eJ s) and vertical (e> s ) components of the static dielectric constant (es) of the given monolayers and heterostructures Parameter Monolayers Heterostructures H-MoSe2 T-MoSe2 ZT-MoSe2 SO-MoSe2 a-P b-P a-P/H-MoSe2 a-P/ZT-MoSe2 a-P/SO-MoSe2 b-P/H-MoSe2 b-P/T-MoSe2 a, b (Å) 3.4, 5.9 3.4, 6.1 3.38, 6.06 6.80, 6.80 3.41, 4.84 3.41, 3.41 3.41, 24.18 3.41, 24.18 6.83, 14.51 3.41, 3.41 3.41, 3.41 Supercell 1  1 1  1 1  1 1  1 1  1 1  1 1  5/1  4 1  5/1  4 2  3/1  2 1  1/1  1 1  1/1  1 Eg (eV) 1.13 (2.26)a 0 0 0 1.12 (1.94)b 2.05 0.67 0 0 1.10 0 In-plane stiﬀness (Cx, Cy) (N m1) 107.0, 107.2 123.8, 123.7 111.90, 125.21 46.10, 46.10 81.60, 60.42 277.12, 276.48 181.44, 149.96 190.43, 184.23 125.74, 110.78 701.12, 703.04 675.36, 675.20 Poisson’s ratio (nx, ny) 0.34, 0.34 0.09, 0.09 0.27, 0.30 0.63, 0.63 0.35, 0.26 0.02, 0.02 0.37, 0.30 0.32, 0.31 0.43, 0.38 0.14, 0.14 0.07, 0.07 eJ s 4.6 44.6 24.7 17.4 3.7 3.0 7.6 23.9 19.3 6.5 47.4 e> s 2.7 2.8 2.8 2.5 2.2 1.8 4.2 4.0 4.1 3.7 4.0 a GW-bandgap from ref. 31.",14/10.1039/C7CP03960C,a-P/SO-MoSe2,2.05,eV,1,1,1
"Obtaining zero or even very low SBH in device contacts is one of the most crucial tasks for realizing high-performance nano-material-based FETs.34,35 The change in the electronic structure with an applied field can be quantified in terms of charge density diﬀerence profiles. Upon applying a positive electric field, accumulation of electrons Table 1 Lattice parameter (a, b), band gap (Eg), in-plane stiﬀness, Poisson’s ratio, and lateral (eJ s) and vertical (e> s ) components of the static dielectric constant (es) of the given monolayers and heterostructures Parameter Monolayers Heterostructures H-MoSe2 T-MoSe2 ZT-MoSe2 SO-MoSe2 a-P b-P a-P/H-MoSe2 a-P/ZT-MoSe2 a-P/SO-MoSe2 b-P/H-MoSe2 b-P/T-MoSe2 a, b (Å) 3.4, 5.9 3.4, 6.1 3.38, 6.06 6.80, 6.80 3.41, 4.84 3.41, 3.41 3.41, 24.18 3.41, 24.18 6.83, 14.51 3.41, 3.41 3.41, 3.41 Supercell 1  1 1  1 1  1 1  1 1  1 1  1 1  5/1  4 1  5/1  4 2  3/1  2 1  1/1  1 1  1/1  1 Eg (eV) 1.13 (2.26)a 0 0 0 1.12 (1.94)b 2.05 0.67 0 0 1.10 0 In-plane stiﬀness (Cx, Cy) (N m1) 107.0, 107.2 123.8, 123.7 111.90, 125.21 46.10, 46.10 81.60, 60.42 277.12, 276.48 181.44, 149.96 190.43, 184.23 125.74, 110.78 701.12, 703.04 675.36, 675.20 Poisson’s ratio (nx, ny) 0.34, 0.34 0.09, 0.09 0.27, 0.30 0.63, 0.63 0.35, 0.26 0.02, 0.02 0.37, 0.30 0.32, 0.31 0.43, 0.38 0.14, 0.14 0.07, 0.07 eJ s 4.6 44.6 24.7 17.4 3.7 3.0 7.6 23.9 19.3 6.5 47.4 e> s 2.7 2.8 2.8 2.5 2.2 1.8 4.2 4.0 4.1 3.7 4.0 a GW-bandgap from ref. 31.","Upon applying a positive electric field, accumulation of electrons Table 1 Lattice parameter (a, b), band gap (Eg), in-plane stiﬀness, Poisson’s ratio, and lateral (eJ s) and vertical (e> s ) components of the static dielectric constant (es) of the given monolayers and heterostructures Parameter Monolayers Heterostructures H-MoSe2 T-MoSe2 ZT-MoSe2 SO-MoSe2 a-P b-P a-P/H-MoSe2 a-P/ZT-MoSe2 a-P/SO-MoSe2 b-P/H-MoSe2 b-P/T-MoSe2 a, b (Å) 3.4, 5.9 3.4, 6.1 3.38, 6.06 6.80, 6.80 3.41, 4.84 3.41, 3.41 3.41, 24.18 3.41, 24.18 6.83, 14.51 3.41, 3.41 3.41, 3.41 Supercell 1  1 1  1 1  1 1  1 1  1 1  1 1  5/1  4 1  5/1  4 2  3/1  2 1  1/1  1 1  1/1  1 Eg (eV) 1.13 (2.26)a 0 0 0 1.12 (1.94)b 2.05 0.67 0 0 1.10 0 In-plane stiﬀness (Cx, Cy) (N m1) 107.0, 107.2 123.8, 123.7 111.90, 125.21 46.10, 46.10 81.60, 60.42 277.12, 276.48 181.44, 149.96 190.43, 184.23 125.74, 110.78 701.12, 703.04 675.36, 675.20 Poisson’s ratio (nx, ny) 0.34, 0.34 0.09, 0.09 0.27, 0.30 0.63, 0.63 0.35, 0.26 0.02, 0.02 0.37, 0.30 0.32, 0.31 0.43, 0.38 0.14, 0.14 0.07, 0.07 eJ s 4.6 44.6 24.7 17.4 3.7 3.0 7.6 23.9 19.3 6.5 47.4 e> s 2.7 2.8 2.8 2.5 2.2 1.8 4.2 4.0 4.1 3.7 4.0 a GW-bandgap from ref. 31.",14/10.1039/C7CP03960C,b-P/H-MoSe2,0.67,eV,0,1,1
"Obtaining zero or even very low SBH in device contacts is one of the most crucial tasks for realizing high-performance nano-material-based FETs.34,35 The change in the electronic structure with an applied field can be quantified in terms of charge density diﬀerence profiles. Upon applying a positive electric field, accumulation of electrons Table 1 Lattice parameter (a, b), band gap (Eg), in-plane stiﬀness, Poisson’s ratio, and lateral (eJ s) and vertical (e> s ) components of the static dielectric constant (es) of the given monolayers and heterostructures Parameter Monolayers Heterostructures H-MoSe2 T-MoSe2 ZT-MoSe2 SO-MoSe2 a-P b-P a-P/H-MoSe2 a-P/ZT-MoSe2 a-P/SO-MoSe2 b-P/H-MoSe2 b-P/T-MoSe2 a, b (Å) 3.4, 5.9 3.4, 6.1 3.38, 6.06 6.80, 6.80 3.41, 4.84 3.41, 3.41 3.41, 24.18 3.41, 24.18 6.83, 14.51 3.41, 3.41 3.41, 3.41 Supercell 1  1 1  1 1  1 1  1 1  1 1  1 1  5/1  4 1  5/1  4 2  3/1  2 1  1/1  1 1  1/1  1 Eg (eV) 1.13 (2.26)a 0 0 0 1.12 (1.94)b 2.05 0.67 0 0 1.10 0 In-plane stiﬀness (Cx, Cy) (N m1) 107.0, 107.2 123.8, 123.7 111.90, 125.21 46.10, 46.10 81.60, 60.42 277.12, 276.48 181.44, 149.96 190.43, 184.23 125.74, 110.78 701.12, 703.04 675.36, 675.20 Poisson’s ratio (nx, ny) 0.34, 0.34 0.09, 0.09 0.27, 0.30 0.63, 0.63 0.35, 0.26 0.02, 0.02 0.37, 0.30 0.32, 0.31 0.43, 0.38 0.14, 0.14 0.07, 0.07 eJ s 4.6 44.6 24.7 17.4 3.7 3.0 7.6 23.9 19.3 6.5 47.4 e> s 2.7 2.8 2.8 2.5 2.2 1.8 4.2 4.0 4.1 3.7 4.0 a GW-bandgap from ref. 31.","Upon applying a positive electric field, accumulation of electrons Table 1 Lattice parameter (a, b), band gap (Eg), in-plane stiﬀness, Poisson’s ratio, and lateral (eJ s) and vertical (e> s ) components of the static dielectric constant (es) of the given monolayers and heterostructures Parameter Monolayers Heterostructures H-MoSe2 T-MoSe2 ZT-MoSe2 SO-MoSe2 a-P b-P a-P/H-MoSe2 a-P/ZT-MoSe2 a-P/SO-MoSe2 b-P/H-MoSe2 b-P/T-MoSe2 a, b (Å) 3.4, 5.9 3.4, 6.1 3.38, 6.06 6.80, 6.80 3.41, 4.84 3.41, 3.41 3.41, 24.18 3.41, 24.18 6.83, 14.51 3.41, 3.41 3.41, 3.41 Supercell 1  1 1  1 1  1 1  1 1  1 1  1 1  5/1  4 1  5/1  4 2  3/1  2 1  1/1  1 1  1/1  1 Eg (eV) 1.13 (2.26)a 0 0 0 1.12 (1.94)b 2.05 0.67 0 0 1.10 0 In-plane stiﬀness (Cx, Cy) (N m1) 107.0, 107.2 123.8, 123.7 111.90, 125.21 46.10, 46.10 81.60, 60.42 277.12, 276.48 181.44, 149.96 190.43, 184.23 125.74, 110.78 701.12, 703.04 675.36, 675.20 Poisson’s ratio (nx, ny) 0.34, 0.34 0.09, 0.09 0.27, 0.30 0.63, 0.63 0.35, 0.26 0.02, 0.02 0.37, 0.30 0.32, 0.31 0.43, 0.38 0.14, 0.14 0.07, 0.07 eJ s 4.6 44.6 24.7 17.4 3.7 3.0 7.6 23.9 19.3 6.5 47.4 e> s 2.7 2.8 2.8 2.5 2.2 1.8 4.2 4.0 4.1 3.7 4.0 a GW-bandgap from ref. 31.",14/10.1039/C7CP03960C,b-P/T-MoSe2,1.10,eV,1,1,1
"For example, Sponza et al. show that 3d bandwidth and Ex in LDA are not good enough to cal- culate ω(q) [17]. In antiferromagnetic transition metal ox- ides such as NiO and MnO, the calculated ω(q) does not agree with the experiment due to too small Ex and too small band gap [18].","In antiferromagnetic transition metal ox- ides such as NiO and MnO, the calculated ω(q) does not agree with the experiment due to too small Ex and too small band gap [18].",134/10.1103/PhysRevB.100.054419,None,None,None,0,0,0
"To overcome such limitations in LDA, Kotani et al. calcu- lated ω(q) for strongly correlated materials in an LR method for the ground states determined in the quasiparticle self- consistent GW (QSGW) method [18,19]. Then we see reason- able agreement with experiments for NiO and MnO because QSGW gives good descriptions of the band quantities such as Ex and band gaps [20].",Then we see reason- able agreement with experiments for NiO and MnO because QSGW gives good descriptions of the band quantities such as Ex and band gaps [20].,134/10.1103/PhysRevB.100.054419,NiO and MnO,None,None,1,0,0
"Figure 8(a) shows −Im[K+−(q = 0, ω)] in LDA and QSGW. In its inset, Ex is ∼2.8 eV in QSGW while ∼2.2 eV in LDA.","In its inset, Ex is ∼2.8 eV in QSGW while ∼2.2 eV in LDA.",134/10.1103/PhysRevB.100.054419,LDA,2.2,None,0,1,0
"Accepted: 9 April 2024 . Published Online: 22 April 2024 Amanda Wang,1,a) Kyle Bushick,1 Nick Pant,1,2 Woncheol Lee,3 Xiao Zhang,1 Joshua Leveillee,4,5,b) Feliciano Giustino,4,5 Samuel Ponce,6,7 and Emmanouil Kioupakis1 AFFILIATIONS 1Department of Materials Science and Engineering, University of Michigan, Ann Arbor, Michigan 48109, USA 2Applied Physics Program, University of Michigan, Ann Arbor, Michigan 48109, USA 3Department of Electrical and Computer Engineering, University of Michigan, Ann Arbor, Michigan 48109, USA 4Oden Institute for Computational Engineering and Sciences, The University of Texas at Austin, Austin, Texas 78712, USA 5Department of Physics, The University of Texas at Austin, Austin, Texas 78712, USA 6European Theoretical Spectroscopy Facility, Institute of Condensed Matter and Nanosciences, Universite catholique de Louvain, Chemin des Etoiles 8, B-1348 Louvain-la-Neuve, Belgium 7WEL Research Institute, Avenue Pasteur, 6, 1300 Wavre, Belgium a)Author to whom correspondence should be addressed: amandw@umich.edu b)Present address: Theoretical Division, Los Alamos National Laboratory, Los Alamos, New Mexico 87545, USA; and Center for Nonlinear Studies (CNLS), Los Alamos National Laboratory, Los Alamos, New Mexico 87545, USA ABSTRACT The transparent conducting oxide SnO2 is a wide bandgap semiconductor that is easily n-type doped and widely used in various electronic and optoelectronic applications.","Published Online: 22 April 2024 Amanda Wang,1,a) Kyle Bushick,1 Nick Pant,1,2 Woncheol Lee,3 Xiao Zhang,1 Joshua Leveillee,4,5,b) Feliciano Giustino,4,5 Samuel Ponce,6,7 and Emmanouil Kioupakis1 AFFILIATIONS 1Department of Materials Science and Engineering, University of Michigan, Ann Arbor, Michigan 48109, USA 2Applied Physics Program, University of Michigan, Ann Arbor, Michigan 48109, USA 3Department of Electrical and Computer Engineering, University of Michigan, Ann Arbor, Michigan 48109, USA 4Oden Institute for Computational Engineering and Sciences, The University of Texas at Austin, Austin, Texas 78712, USA 5Department of Physics, The University of Texas at Austin, Austin, Texas 78712, USA 6European Theoretical Spectroscopy Facility, Institute of Condensed Matter and Nanosciences, Universite catholique de Louvain, Chemin des Etoiles 8, B-1348 Louvain-la-Neuve, Belgium 7WEL Research Institute, Avenue Pasteur, 6, 1300 Wavre, Belgium a)Author to whom correspondence should be addressed: amandw@umich.edu b)Present address: Theoretical Division, Los Alamos National Laboratory, Los Alamos, New Mexico 87545, USA; and Center for Nonlinear Studies (CNLS), Los Alamos National Laboratory, Los Alamos, New Mexico 87545, USA ABSTRACT The transparent conducting oxide SnO2 is a wide bandgap semiconductor that is easily n-type doped and widely used in various electronic and optoelectronic applications.",117/10.1063/5.0198885,SnO2,None,None,1,0,0
"The calculated lattice parameters and other material properties of SnO2 are in good agreement with previous experimental and theoreti- cal studies (Table I). The phonons and electron–phonon matrix ele- ments were calculated using DFPT.23 The phonon dispersion and frequencies at the C point are shown in Fig. S2 and Table SI.24,25 To improve the description of the band structure, we used the G0W0 method within BerkeleyGW26,27 to calculate quasiparticle cor- rections to energies of the electronic states.28–30 The quasiparticle cor- rections improve the severely underestimated LDA bandgap (0.749eV) to a value of 3.182 eV that is in better agreement with exper- iment (Table I).","The phonons and electron–phonon matrix ele- ments were calculated using DFPT.23 The phonon dispersion and frequencies at the C point are shown in Fig. S2 and Table SI.24,25 To improve the description of the band structure, we used the G0W0 method within BerkeleyGW26,27 to calculate quasiparticle cor- rections to energies of the electronic states.28–30 The quasiparticle cor- rections improve the severely underestimated LDA bandgap (0.749eV) to a value of 3.182 eV that is in better agreement with exper- iment (Table I).",117/10.1063/5.0198885,SnO2,3.182,None,1,1,0
"The phonons and electron–phonon matrix ele- ments were calculated using DFPT.23 The phonon dispersion and frequencies at the C point are shown in Fig. S2 and Table SI.24,25 To improve the description of the band structure, we used the G0W0 method within BerkeleyGW26,27 to calculate quasiparticle cor- rections to energies of the electronic states.28–30 The quasiparticle cor- rections improve the severely underestimated LDA bandgap (0.749eV) to a value of 3.182 eV that is in better agreement with exper- iment (Table I). The G0W0 bandgap is still lower than the experimen- tal value of 3.59 eV,31 but it is the curvature of the bands that affects the calculation of transport properties.","The G0W0 bandgap is still lower than the experimen- tal value of 3.59 eV,31 but it is the curvature of the bands that affects the calculation of transport properties.",117/10.1063/5.0198885,None,0.749,eV,0,1,1
"The phonons and electron–phonon matrix ele- ments were calculated using DFPT.23 The phonon dispersion and frequencies at the C point are shown in Fig. S2 and Table SI.24,25 To improve the description of the band structure, we used the G0W0 method within BerkeleyGW26,27 to calculate quasiparticle cor- rections to energies of the electronic states.28–30 The quasiparticle cor- rections improve the severely underestimated LDA bandgap (0.749eV) to a value of 3.182 eV that is in better agreement with exper- iment (Table I). The G0W0 bandgap is still lower than the experimen- tal value of 3.59 eV,31 but it is the curvature of the bands that affects the calculation of transport properties.","The G0W0 bandgap is still lower than the experimen- tal value of 3.59 eV,31 but it is the curvature of the bands that affects the calculation of transport properties.",117/10.1063/5.0198885,None,3.182,eV,0,1,1
"The phonons and electron–phonon matrix ele- ments were calculated using DFPT.23 The phonon dispersion and frequencies at the C point are shown in Fig. S2 and Table SI.24,25 To improve the description of the band structure, we used the G0W0 method within BerkeleyGW26,27 to calculate quasiparticle cor- rections to energies of the electronic states.28–30 The quasiparticle cor- rections improve the severely underestimated LDA bandgap (0.749eV) to a value of 3.182 eV that is in better agreement with exper- iment (Table I). The G0W0 bandgap is still lower than the experimen- tal value of 3.59 eV,31 but it is the curvature of the bands that affects the calculation of transport properties.","The G0W0 bandgap is still lower than the experimen- tal value of 3.59 eV,31 but it is the curvature of the bands that affects the calculation of transport properties.",117/10.1063/5.0198885,None,3.59,eV,0,1,1
"In recent years, the interest to ferroelectric oxides was revitalized due to the appearance of new ideas how to increase the efficiency of solar energy converters based on the bulk photovoltaic effect [3, 4]. The main disad- vantage of ferroelectric oxides is their comparatively wide energy gap (~3 eV), as a result of which they absorb only a small part of solar radiation.","The main disad- vantage of ferroelectric oxides is their comparatively wide energy gap (~3 eV), as a result of which they absorb only a small part of solar radiation.",193/10.1134/S106378341708025X,ferroelectric oxides,3,eV,1,1,1
"In order to change the charge state to Ni2+, either a vacancy was introduced into the system or we used a trick [35] in which two extra electrons were added to the system. Although, in the latter case, the system was not electrically neutral, the tests showed that the addition of two electrons to the 80-atom supercell of barium titanate results in a small increase in the energy gap width (0.12 eV) and in the lattice parameter (0.61%); however, the obtained density of states and the Ni–O interatomic distances in doped samples were close to those calculated for the model, in which the Ni2+ charge state was obtained by adding a distant oxygen vacancy located at distance of 5.8 Å from the Ni atom.","Although, in the latter case, the system was not electrically neutral, the tests showed that the addition of two electrons to the 80-atom supercell of barium titanate results in a small increase in the energy gap width (0.12 eV) and in the lattice parameter (0.61%); however, the obtained density of states and the Ni–O interatomic distances in doped samples were close to those calculated for the model, in which the Ni2+ charge state was obtained by adding a distant oxygen vacancy located at distance of 5.8 Å from the Ni atom.",193/10.1134/S106378341708025X,barium titanate,0.12,eV,1,1,1
"One observes a peak at 3.48 eV that corre- sponds to the emission from neutral donor bound exciton (D0X) and a peak at 3.28 eV with its phonon replica at lower energy that is attributed to donor-acceptor pairs (DAPs). Spectra #2 and #3 show that the bright spots are associated to an extra emission peak at 3.42 eV attributed to the emission from stacking fault bound excitons (SFX).16,24,25 CL observa- tions allow us to locate well isolated NWs with SFX emission that are further studied by microphotoluminescence.","Spectra #2 and #3 show that the bright spots are associated to an extra emission peak at 3.42 eV attributed to the emission from stacking fault bound excitons (SFX).16,24,25 CL observa- tions allow us to locate well isolated NWs with SFX emission that are further studied by microphotoluminescence.",106/10.1063/1.4868131,Neutral donor bound exciton (D0X),3.48,eV,1,1,1
"One observes a peak at 3.48 eV that corre- sponds to the emission from neutral donor bound exciton (D0X) and a peak at 3.28 eV with its phonon replica at lower energy that is attributed to donor-acceptor pairs (DAPs). Spectra #2 and #3 show that the bright spots are associated to an extra emission peak at 3.42 eV attributed to the emission from stacking fault bound excitons (SFX).16,24,25 CL observa- tions allow us to locate well isolated NWs with SFX emission that are further studied by microphotoluminescence.","Spectra #2 and #3 show that the bright spots are associated to an extra emission peak at 3.42 eV attributed to the emission from stacking fault bound excitons (SFX).16,24,25 CL observa- tions allow us to locate well isolated NWs with SFX emission that are further studied by microphotoluminescence.",106/10.1063/1.4868131,Donor-acceptor pairs (DAPs),3.28,eV,1,1,1
