passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"[1] R. Sessoli, D. Gatteschi, A. Caneschi, and M. A. Novak, Nature (London) 365, 141 (1993). [2] A. Caneschi, D. Gatteschi, C. Sangregorio, R. Sessoli, L. Sorace, A. Cornia, M. A. Novak, C. Paulsen, and W. Wernsdorfer, J. Magn. Magn.","[2] A. Caneschi, D. Gatteschi, C. Sangregorio, R. Sessoli, L. Sorace, A. Cornia, M. A. Novak, C. Paulsen, and W. Wernsdorfer, J. Magn. Magn.",48/10.1103/PhysRevLett.89.097202,"
None","
None","
eV",0,0,1
"Mater. 200, 182 (1999), and references therein. [3] J. R. Friedman, M. P. Sarachik, J. Tejeda, J. Maciejewski, and R. Ziolo, Phys. Rev. Lett.","[3] J. R. Friedman, M. P. Sarachik, J. Tejeda, J. Maciejewski, and R. Ziolo, Phys. Rev. Lett.",48/10.1103/PhysRevLett.89.097202,"
Silicon","
None","
eV",1,0,1
"76, 3830 (1996); L. Thomas, F. Lionti, R. Ballou, D. Gatteschi, R. Sessoli, and B. Barbara, Nature (London) 383, 145 (1996). [4] C. Sangregorio, T. Ohm, C. Paulsen, R. Sessoli, and D. Gatteschi, Phys. Rev. Lett. 78, 4645 (1997).","[4] C. Sangregorio, T. Ohm, C. Paulsen, R. Sessoli, and D. Gatteschi, Phys. Rev. Lett. 78, 4645 (1997).",48/10.1103/PhysRevLett.89.097202,"
None","
None","
eV",0,0,1
"[4] C. Sangregorio, T. Ohm, C. Paulsen, R. Sessoli, and D. Gatteschi, Phys. Rev. Lett. 78, 4645 (1997). [5] A. L. Barra, D. Gatteschi, and R. Sessoli, Phys.","[5] A. L. Barra, D. Gatteschi, and R. Sessoli, Phys.",48/10.1103/PhysRevLett.89.097202,"
Silicon","
None","
eV",1,0,1
"Rev. B 56, 8192 (1997). [6] F. L. Mettes, F. Luis, and L. J. de Jongh, Phys.","[6] F. L. Mettes, F. Luis, and L. J. de Jongh, Phys.",48/10.1103/PhysRevLett.89.097202,"
None","
None","
None",0,0,0
"[6] F. L. Mettes, F. Luis, and L. J. de Jongh, Phys. Rev. B 64, 174411 (2001).","Rev. B 64, 174411 (2001).",48/10.1103/PhysRevLett.89.097202,"
None","
None","
None",0,0,0
"[9] A. B. Sushkov, B. R. Jones, J. L. Musfeldt, Y. J. Wang, R. M. Achey, and N. S. Dalal, Phys. Rev. B 63, 214408 (2001).","Rev. B 63, 214408 (2001).",48/10.1103/PhysRevLett.89.097202,"
None","
None","
None",0,0,0
"Rev. B 63, 214408 (2001). [10] A. Garg, Phys. Rev. Lett. 81, 1513 (1998).","[10] A. Garg, Phys. Rev. Lett. 81, 1513 (1998).",48/10.1103/PhysRevLett.89.097202,"
Silicon","
None","
eV",1,0,1
"307, 253 (1999); Phys. Rev. B 60, 9566 (1999).","Rev. B 60, 9566 (1999).",48/10.1103/PhysRevLett.89.097202,"
Silicon","
307","
eV",1,1,1
"Rev. B 60, 9566 (1999). [12] J. P. Perdew, K. Burke, and M. Ernzerhof, Phys. Rev. Lett. 77, 3865 (1996).","[12] J. P. Perdew, K. Burke, and M. Ernzerhof, Phys. Rev. Lett. 77, 3865 (1996).",48/10.1103/PhysRevLett.89.097202,"
None","
None","
eV",0,0,1
"[12] J. P. Perdew, K. Burke, and M. Ernzerhof, Phys. Rev. Lett. 77, 3865 (1996). [13] D. Porezag and M. R. Pederson, Phys.","[13] D. Porezag and M. R. Pederson, Phys.",48/10.1103/PhysRevLett.89.097202,"
Silicon","
None","
eV",1,0,1
"[13] D. Porezag and M. R. Pederson, Phys. Rev. B 54, 7830 (1996).","Rev. B 54, 7830 (1996).",48/10.1103/PhysRevLett.89.097202,"
Silicon","
7.8 eV","
eV",1,1,1
"Rev. B 43, 1993 (1991). [15] D. Porezag, M. R. Pederson, and A.Y. Liu, Phys.","[15] D. Porezag, M. R. Pederson, and A.Y. Liu, Phys.",48/10.1103/PhysRevLett.89.097202,"
None","
None","
None",0,0,0
2. Evolution of fourth-order anisotropy barrier [ 4] as a function of the number of modes included. Also shown is the total and Mn-projected calculated IR and Raman spectra.,Also shown is the total and Mn-projected calculated IR and Raman spectra.,48/10.1103/PhysRevLett.89.097202,"
None","
None","
eV",0,0,1
"This is compared with the available measured stopping power for ions with the velocity of 0.68 a.u. channeled along the 110 direction in gold. Due to the channeling, collisions with the lattice atoms again do not give signiﬁcant contribution to the stopping power.","Due to the channeling, collisions with the lattice atoms again do not give signiﬁcant contribution to the stopping power.",151/10.1103/PhysRevB.76.205103,"
Gold","
None","
eV",1,0,1
23 of stopping power of Au for ions v =0.68 a.u. channeled along the 110 direction. The dotted line is the calculation of Ref.,The dotted line is the calculation of Ref.,151/10.1103/PhysRevB.76.205103,"
Au","
0.68","
eV",1,1,1
"In this case we can write multiply- ing Eq. A4 scalarly from the left by  and using Eq. 3  r,r,2rj −jV0rdr = jn0r, and after the inversion  −1r,r,jn0rdr = 2rj −jV0r. A5 A similar relation holds for KS  KS −1r,r,jn0rdr = 2rj −jVKSr. A6 Subtracting Eq. A5 from Eq. A6 and using the deﬁnition of Eq . 1, we immediately arrive at Eq. 6. 1E. Runge and E. K. U. Gross, Phys. Rev. Lett.","1E. Runge and E. K. U. Gross, Phys. Rev. Lett.",151/10.1103/PhysRevB.76.205103,"
Silicon","
None","
None",1,0,0
"Phys. 123, 062206 2005. 7P. Hohenberg and W. Kohn, Phys. Rev. 136, B864 1964. 8W. Kohn and L. J. Sham, Phys.","Rev. 136, B864 1964. 8W. Kohn and L. J. Sham, Phys.",151/10.1103/PhysRevB.76.205103,"
Silicon","
None","
eV",1,0,1
"Rev. A 33, 897 1986. 19Z. Qian and G. Vignale, Phys. Rev. B 65, 235121 2002. 20G. Vignale, C. A. Ullrich, and S. Conti, Phys. Rev. Lett.","Rev. B 65, 235121 2002. 20G. Vignale, C. A. Ullrich, and S. Conti, Phys. Rev. Lett.",151/10.1103/PhysRevB.76.205103,"
Silicon","
None","
Electronvolts (eV)",1,0,1
"Rev. E 54, 4134 1996. 27A. Selchow and K. Morawetz, Phys.","Selchow and K. Morawetz, Phys.",151/10.1103/PhysRevB.76.205103,"
None","
None","
eV",0,0,1
"30The available experimental stopping power of carbon D. Ward et al., Can. J. Phys.","Ward et al., Can. J. Phys.",151/10.1103/PhysRevB.76.205103,"
Carbon","
None","
eV",1,0,1
"14 had anticipated and the present work shows, use of LDA within TDDFT. NAZAROV et al. PHYSICAL REVIEW B 76, 205103 2007 205103-6","NAZAROV et al. PHYSICAL REVIEW B 76, 205103 2007 205103-6",151/10.1103/PhysRevB.76.205103,"
None","
None","
eV",0,0,1
In topological insulators the standard electromagnetic en- ergy density of a Lagrangian is supplemented by a term proportional to θ⃗E ⃗H in a low-energy effective ﬁeld theory ap- proach; the parameter θ is the topological magnetoelectric po- larizability. The action term with θ⃗E ⃗H can be integrated over a volume of the topological insulator into a Chern-Simons term at the boundary.,The action term with θ⃗E ⃗H can be integrated over a volume of the topological insulator into a Chern-Simons term at the boundary.,166/10.1103/PhysRevB.99.075420,"
Topological insulators","
None","
eV",1,0,1
"The plateau is deﬁned by a given number n depending on the magnitude of the external magnetic ﬁeld speciﬁc for concrete material of the layer. Without an external electric ﬁeld parallel to the quantum Hall layer there are no spatial components of the Hall current in the boundary layer, so it is reasonable to perform Casimir force measurements in this regime.","Without an external electric ﬁeld parallel to the quantum Hall layer there are no spatial components of the Hall current in the boundary layer, so it is reasonable to perform Casimir force measurements in this regime.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"The reﬂection matrix from the z ⩾L half space is deﬁned after Euclidean rotation by Rup(a2) = SR(−a2)S, (3) 0 0.2 0.4 0.6 0.8 1 1.2 0 1 2 3 4 5 6 7 8 9 10 FIG. 1. Position of the minimum of the energy L0 for Chern- Simons layers on Au half spaces, a ≡a1 = a2.","Position of the minimum of the energy L0 for Chern- Simons layers on Au half spaces, a ≡a1 = a2.",166/10.1103/PhysRevB.99.075420,"
Au","
None","
None",1,0,0
"These distances are typical for the nonretarded region of the Casimir 075420-2CASIMIR INTERACTION OF TWO DIELECTRIC HALF … PHYSICAL REVIEW B 99, 075420 (2019) 1 2 3 4 5 6 7 8 9 -4 -2 0 2 4 6 8 10 12 14 10-4 FIG. 2. Energy on a unit surface for Chern-Simons layers on Au half spaces obtained from full set of known optical data for Au.",Energy on a unit surface for Chern-Simons layers on Au half spaces obtained from full set of known optical data for Au.,166/10.1103/PhysRevB.99.075420,"
Au","
None","
None",1,0,0
"These ratios for Au and Si are shown in Figs. 5 and 6, respectively; the transition between repulsive and attractive regimes of the Casimir force due to Chern-Simons boundary layers is clearly seen. Note that the ratio of the forces quickly decreases at L0 < L ≲ 20 nm for Au and L0 < L ≲30 nm for Si systems.",Note that the ratio of the forces quickly decreases at L0 < L ≲ 20 nm for Au and L0 < L ≲30 nm for Si systems.,166/10.1103/PhysRevB.99.075420,"
Si","
None","
None",1,0,0
The ﬁrst one is to obtain Hall plateaus with zero longitudinal conductivity at higher values of n. The maximum value L0 = 6.39 nm for Si bulk in Fig. 3 corresponds to a = 0.567 and n = 78. Another possibility is to change the dielectric permittivity of bulk materials so that L0 increases for a given a.,Another possibility is to change the dielectric permittivity of bulk materials so that L0 increases for a given a.,166/10.1103/PhysRevB.99.075420,"
Silicon (Si)","
6.39 nm","
Nanometers (nm)",1,1,1
"(A2) Consider a ﬂat Chern-Simons layer put at z = 0 on a dielectric half space z < 0 characterized by a frequency- dependent dielectric permittivity ε(ω), and the magnetic per- meability μ = 1. Boundary conditions on the components of the electromagnetic ﬁeld can be written as follows [61]: Ez|z=0+ −ε(ω)Ez|z=0−= −2aHz|z=0, (A3) Hx|z=0+ −Hx|z=0−= 2aEx|z=0, (A4) Hy|z=0+ −Hy|z=0−= 2aEy|z=0.","Boundary conditions on the components of the electromagnetic ﬁeld can be written as follows [61]: Ez|z=0+ −ε(ω)Ez|z=0−= −2aHz|z=0, (A3) Hx|z=0+ −Hx|z=0−= 2aEx|z=0, (A4) Hy|z=0+ −Hy|z=0−= 2aEy|z=0.",166/10.1103/PhysRevB.99.075420,"
Dielectric half space","
None","
Hz",1,0,1
"(A5) Analogous boundary conditions were considered in [62] where propagation of a plane electromagnetic wave in a medium with a piecewise constant axion ﬁeld was studied. At the boundary of the topological insulator a = αθ/(2π), θ = (2m + 1)π [27,29], m is an integer number, and α ≃1/137 is the ﬁne-structure constant.","At the boundary of the topological insulator a = αθ/(2π), θ = (2m + 1)π [27,29], m is an integer number, and α ≃1/137 is the ﬁne-structure constant.",166/10.1103/PhysRevB.99.075420,"
Topological insulator","
None","
Electronvolts (eV)",1,0,1
"At the boundary of the topological insulator a = αθ/(2π), θ = (2m + 1)π [27,29], m is an integer number, and α ≃1/137 is the ﬁne-structure constant. For quantum Hall effect plateau a = αn, n is an integer or a fractional number [34].","For quantum Hall effect plateau a = αn, n is an integer or a fractional number [34].",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Consider a TE (s-polarized) electromagnetic plane wave diffracting from a Chern-Simons layer located at z = 0 on a dielectric half space (z < 0) deﬁned by a dielectric permittiv- ity ε(ω) [the factor exp(iωt + ikyy) is dropped for simplicity of notations]: Ex = exp(−ikzz) + rs exp(ikzz), z > 0, (A6) Ex = ts exp(−ik(2) z z), z < 0, (A7) Hx = rs→p exp(ikzz), z > 0, (A8) Hx = ts→p exp(−ik(2) z z), z < 0. (A9) Here kz =  ω2 −k2y, k(2) z =  ϵ(ω)ω2 −k2y.","(A9) Here kz =  ω2 −k2y, k(2) z =  ϵ(ω)ω2 −k2y.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"(A22) From (A4) 1 + rp −tp = 2a rp→s. (A23) From condition (A5) and Maxwell equations Hy = 1 iω∂zEx, Ey = − 1 iωε(ω)∂zHx we obtain kzrp→s + k(2) z tp→s = 2atp k(2) z ε(ω).","(A23) From condition (A5) and Maxwell equations Hy = 1 iω∂zEx, Ey = − 1 iωε(ω)∂zHx we obtain kzrp→s + k(2) z tp→s = 2atp k(2) z ε(ω).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Wet. 51, 793 (1948). [2] H. B. G. Casimir and D. Polder, Phys.","[2] H. B. G. Casimir and D. Polder, Phys.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Rev. 73, 360 (1948). [3] E. M. Lifshitz, Sov. Phys. JETP 2, 73 (1956). [4] Yu.","[3] E. M. Lifshitz, Sov. Phys. JETP 2, 73 (1956). [4] Yu.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"[3] E. M. Lifshitz, Sov. Phys. JETP 2, 73 (1956). [4] Yu. S. Barash and V. L. Ginzburg, Sov. Phys.","S. Barash and V. L. Ginzburg, Sov. Phys.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Phys. 131, 527 (2002). [8] K. A. Milton, J. Phys.","[8] K. A. Milton, J. Phys.",166/10.1103/PhysRevB.99.075420,"
Silicon","
None","
eV",1,0,1
"[8] K. A. Milton, J. Phys. A: Math. Gen. 37, R209 (2004).","A: Math. Gen. 37, R209 (2004).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"A: Math. Gen. 37, R209 (2004). [9] R. L. Jaffe, Phys.","[9] R. L. Jaffe, Phys.",166/10.1103/PhysRevB.99.075420,"
Silicon","
None","
Electronvolts (eV)",1,0,1
"[9] R. L. Jaffe, Phys. Rev. D 72, 021301(R) (2005).","Rev. D 72, 021301(R) (2005).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Rev. D 72, 021301(R) (2005). [10] S. Scheel and S. Y. Buhmann, Acta Phys.","[10] S. Scheel and S. Y. Buhmann, Acta Phys.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Topological Aspects of Low Dimensional Systems, edited by A. Comtet, T. Jolicoeur, S. Ouvry, F. David, Les Houches - Ecole d’Ete de Physique Theorique (Springer, Berlin, Heidelberg, 1999), Vol. 69, pp. 177–263. [19] M. Marino, Rev. Mod. Phys. 77, 675 (2005).","[19] M. Marino, Rev. Mod. Phys. 77, 675 (2005).",166/10.1103/PhysRevB.99.075420,"
Silicon","
None","
eV",1,0,1
"[23] V. N. Markov and Yu. M. Pis’mak, J. Phys.","M. Pis’mak, J. Phys.",166/10.1103/PhysRevB.99.075420,"
Silicon","
None","
eV",1,0,1
"[25] V. N. Marachevsky and Yu. M. Pis’mak, Phys. Rev. D 81, 065005 (2010). [26] S. Yu.","Rev. D 81, 065005 (2010). [26] S. Yu.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"075420-6CASIMIR INTERACTION OF TWO DIELECTRIC HALF … PHYSICAL REVIEW B 99, 075420 (2019) [29] A. G. Grushin, P. Rodriguez-Lopez, and A. Cortijo, Phys. Rev. B 84, 045119 (2011).","Rev. B 84, 045119 (2011).",166/10.1103/PhysRevB.99.075420,"
Silicon","
None","
Electronvolts (eV)",1,0,1
"Lett. 113, 60005 (2016). [31] I. Fialkovsky, N. Khusnutdinov, and D. Vassilevich, Phys.","[31] I. Fialkovsky, N. Khusnutdinov, and D. Vassilevich, Phys.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"[31] I. Fialkovsky, N. Khusnutdinov, and D. Vassilevich, Phys. Rev. B 97, 165432 (2018).","Rev. B 97, 165432 (2018).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Rev. B 97, 165432 (2018). [32] L. Chen and S. Wan, Phys.","[32] L. Chen and S. Wan, Phys.",166/10.1103/PhysRevB.99.075420,"
Silicon","
None","
eV",1,0,1
"[37] E. Fischbach and C. L. Talmadge, The Search for Non- Newtonian Gravity (Springer, New York, 1999). [38] I. Antoniadis, N. Arkani-Hamed, S. Dimopoulos, and G. Dvali, Phys. Lett. B 436, 257 (1998).","[38] I. Antoniadis, N. Arkani-Hamed, S. Dimopoulos, and G. Dvali, Phys. Lett. B 436, 257 (1998).",166/10.1103/PhysRevB.99.075420,"
None","
None","
eV",0,0,1
"[38] I. Antoniadis, N. Arkani-Hamed, S. Dimopoulos, and G. Dvali, Phys. Lett. B 436, 257 (1998). [39] N. Arkani-Hamed, S. Dimopoulos, and G. Dvali, Phys.","[39] N. Arkani-Hamed, S. Dimopoulos, and G. Dvali, Phys.",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"[39] N. Arkani-Hamed, S. Dimopoulos, and G. Dvali, Phys. Rev. D 59, 086004 (1999).","Rev. D 59, 086004 (1999).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"[43] D. J. Kapner, T. S. Cook, E. G. Adelberger, J. H. Gundlach, B. R. Heckel, C. D. Hoyle, and H. E. Swanson, Phys. Rev. Lett. 98, 021101 (2007). [44] A. A. Geraci, S. J. Smullin, D. M. Weld, J. Chiaverini, and A. Kapitulnik, Phys.","[44] A. A. Geraci, S. J. Smullin, D. M. Weld, J. Chiaverini, and A. Kapitulnik, Phys.",166/10.1103/PhysRevB.99.075420,"
Silicon","
None","
eV",1,0,1
"J. C 77, 315 (2017). [50] A. Lambrecht and V. N. Marachevsky, Phys. Rev. Lett. 101, 160403 (2008).","[50] A. Lambrecht and V. N. Marachevsky, Phys. Rev. Lett. 101, 160403 (2008).",166/10.1103/PhysRevB.99.075420,"
None","
None","
eV",0,0,1
"[54] H. Bender, C. Stehle, C. Zimmermann, S. Slama, J. Fiedler, S. Scheel, S. Y. Buhmann, and V. N. Marachevsky, Phys. Rev. X 4, 011029 (2014).","Rev. X 4, 011029 (2014).",166/10.1103/PhysRevB.99.075420,"
None","
None","
Electronvolts (eV)",0,0,1
"[55] I. V. Fialkovsky, V. N. Marachevsky, and D. V. Vassilevich, Phys. Rev. B 84, 035446 (2011).","Rev. B 84, 035446 (2011).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"Rev. B 84, 035446 (2011). [56] V. N. Marachevsky, EPJ Web Conf. 191, 06014 (2018).","[56] V. N. Marachevsky, EPJ Web Conf. 191, 06014 (2018).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"[56] V. N. Marachevsky, EPJ Web Conf. 191, 06014 (2018). [57] G. L. Klimchitskaya, U. Mohideen, and V. M. Mostepanenko, J. Phys. A: Math. Theor. 40, F339 (2007).","[57] G. L. Klimchitskaya, U. Mohideen, and V. M. Mostepanenko, J. Phys. A: Math. Theor. 40, F339 (2007).",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
"[57] G. L. Klimchitskaya, U. Mohideen, and V. M. Mostepanenko, J. Phys. A: Math. Theor. 40, F339 (2007). [58] Handbook of Optical Constants of Solids, edited by E. Palik (Academic, New York, 1998).","[58] Handbook of Optical Constants of Solids, edited by E. Palik (Academic, New York, 1998).",166/10.1103/PhysRevB.99.075420,"
None","
None","
eV",0,0,1
"[58] Handbook of Optical Constants of Solids, edited by E. Palik (Academic, New York, 1998). [59] A. Lambrecht, I. Pirozhenko, L. Duraffourg, and Ph.","[59] A. Lambrecht, I. Pirozhenko, L. Duraffourg, and Ph.",166/10.1103/PhysRevB.99.075420,"
None","
None","
eV",0,0,1
"M. Pis’mak, and F. J. Wegner, Phys. Rev. E 92, 013204 (2015).","Rev. E 92, 013204 (2015).",166/10.1103/PhysRevB.99.075420,"
None","
None","
Electronvolts (eV)",0,0,1
"Rev. E 92, 013204 (2015). [62] Y. N. Obukhov and F. W. Hehl, Phys. Lett. A 341, 357 (2005). 075420-7","[62] Y. N. Obukhov and F. W. Hehl, Phys. Lett. A 341, 357 (2005). 075420-7",166/10.1103/PhysRevB.99.075420,"
None","
None","
None",0,0,0
