passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system, we have a ratio of (0.26/(1/80)) ≈21, the corresponding ratio for the 3D system reads (data taken from Ref. 38) (4.84/0.30 eV) ≈16.","Whereas for the 2D system, we have a ratio of (0.26/(1/80)) ≈21, the corresponding ratio for the 3D system reads (data taken from Ref. 38) (4.84/0.30 eV) ≈16.",116/10.1063/5.0118797,None,0.30,eV,0,1,1
"7. Color online Formation of the highly entangled excitonic states at the critical ﬁeld FS max −5.4 kV/cm. a Single particle electron and hole levels in the dot-localized basis. b Simple differences between the single particle electron and hole energies from a. c Adding electron-hole direct Coulomb interaction to b. d Adding electron and hole hopping the the levels from c. ELECTRIC-FIELD CONTROL AND OPTICAL… PHYSICAL REVIEW B 72, 165334 2005 165334-5localized orbitals as opposed to MO’s. To obtain dot- localized orbitals, we rotate the MO’s that are delocalized over both dots until the on-site Coulomb interaction is maximized.21,23 This transformation yields single-particle en- ergies of the dot-localized orbitals, denoted as eT, eB, hT, and hB in Fig. 7a. Figure 7a shows that at FS max the energies of the dot-localized electron and hole orbitals are separated by 10 and 7 meV, respectively, with a gap of 1.3 eV. Gen- erally, the energy separation between eT and eB and between hT and hB can reﬂect size, composition or shape differences of the two dots.","b Simple differences between the single particle electron and hole energies from a. c Adding electron-hole direct Coulomb interaction to b. d Adding electron and hole hopping the the levels from c. ELECTRIC-FIELD CONTROL AND OPTICAL… PHYSICAL REVIEW B 72, 165334 2005 165334-5localized orbitals as opposed to MO’s. To obtain dot- localized orbitals, we rotate the MO’s that are delocalized over both dots until the on-site Coulomb interaction is maximized.21,23 This transformation yields single-particle en- ergies of the dot-localized orbitals, denoted as eT, eB, hT, and hB in Fig. 7a. Figure 7a shows that at FS max the energies of the dot-localized electron and hole orbitals are separated by 10 and 7 meV, respectively, with a gap of 1.3 eV. Gen- erally, the energy separation between eT and eB and between hT and hB can reﬂect size, composition or shape differences of the two dots.",149/10.1103/PhysRevB.72.165334,None,1.3,eV,0,1,1
"unique complexity; at ambient conditions of pressure and temperature its three most common polymorphs, black-P, red-P, and white-P, are semiconducting or insulating. While black-P and red-P achieve metallization within a few GPa [estimating the exact value would require calculating cor- rections to the band gap beyond density functional theory (DFT)], white-P is still insulating at 7 GPa with a band gap of about 1.4 eV. Considering that DFT typically underestimates band gaps in insulators, this implies that white-P cannot be considered a candidate for the superconducting phase and therefore will not be included in further investigations.","While black-P and red-P achieve metallization within a few GPa [estimating the exact value would require calculating cor- rections to the band gap beyond density functional theory (DFT)], white-P is still insulating at 7 GPa with a band gap of about 1.4 eV. Considering that DFT typically underestimates band gaps in insulators, this implies that white-P cannot be considered a candidate for the superconducting phase and therefore will not be included in further investigations.",32/10.1103/PhysRevMaterials.1.024802,white-P,1.4,eV,1,1,1
"The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices. 1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.","1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.",14/10.1039/C7CP03960C,Black Phosphorene (a-P),B1,eV,0,1,1
"The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices. 1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.","1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.",14/10.1039/C7CP03960C,Blue Phosphorene (b-P),B2,eV,0,1,1
"The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices. 1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.","1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.",14/10.1039/C7CP03960C,Phosphorene (general),None,None,0,0,0
"The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices. 1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.","1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.",14/10.1039/C7CP03960C,MoSe2,None,None,0,0,0
"The tunable electronic and dielectric response of van der Waals phosphorene/MoSe2 heterostructures may find potential applications in the fabrication of optoelectronic devices. 1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.","1. Introduction Phosphorene with its semiconducting nature is a newly included member in the family of two dimensional (2D) materials and is a potential candidate for nano- and opto-electronic applications due to its exceptional properties such as strong structural anisotropy, high mechanical strength, large lateral flexibility and high conductivity.1,2 Black phosphorene (a-P) exhibits a puckered structure,3 whereas blue phosphorene (b-P) possesses a graphene-like honeycomb structure of phos- phorous atoms.4 Both a- and b-P are semiconductors with a band gap of B1 eV and B2 eV, respectively.4,5 Transition metal dichalcogenides (TMDs) are another family of 2D materials6 with tunable electronic and dielectric properties.7–9 The mono- layers of TMDs are triatomic, in which the metal atoms are sandwiched between two atomic planes of chalcogen atoms.",14/10.1039/C7CP03960C,Transition Metal Dichalcogenides (TMDs),None,None,0,0,0
"Note that the binding energy is obtained as EB = |E  (E1  E2)|/N, where E is the total energy of the heterostructures, E1 and E2 are the energies of the isolated individual layers of the heterostruc- tures and N is the number of atoms in the heterostructures. 3.1 Electronic structure a-P displays a direct band gap of 1.12 eV while b-P has an indirect band gap of 2.05 eV (Table 1).",3.1 Electronic structure a-P displays a direct band gap of 1.12 eV while b-P has an indirect band gap of 2.05 eV (Table 1).,14/10.1039/C7CP03960C,a-P (direct),1.12,eV,0,1,1
"Note that the binding energy is obtained as EB = |E  (E1  E2)|/N, where E is the total energy of the heterostructures, E1 and E2 are the energies of the isolated individual layers of the heterostruc- tures and N is the number of atoms in the heterostructures. 3.1 Electronic structure a-P displays a direct band gap of 1.12 eV while b-P has an indirect band gap of 2.05 eV (Table 1).",3.1 Electronic structure a-P displays a direct band gap of 1.12 eV while b-P has an indirect band gap of 2.05 eV (Table 1).,14/10.1039/C7CP03960C,b-P (indirect),2.05,eV,1,1,1
