passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"It has a similar width to, and is at the same position  (1.69 eV) as, the narrow EL peak, which we therefore identify as the X0 emission. The dominant  PL feature at Vg > 0, which shifts from 1.663 eV to 1.625 eV as Vg increases from 0 to +8 V, is  due to X- (of which there are multiple species16).","The dominant  PL feature at Vg > 0, which shifts from 1.663 eV to 1.625 eV as Vg increases from 0 to +8 V, is  due to X- (of which there are multiple species16).",90/10.1038/nnano.2014.26,None,"None 

*Note: The provided values (1.69, 1.663, 1.625) appear to be related to emission peaks or PL features, but none are explicitly labeled as ""band gap"" in the text.* 

If you'd like, I can provide the peak/emission values instead:
* 1.69
* 1.663
* 1.625","None 

*Note: The unit ""eV"" is present for emission peaks/PL features, but not explicitly for a ""band gap""* 

If you'd like, I can provide the unit for the mentioned values instead:
eV",0,0,0
The dominant feature in the PL at Vg < 0 is due to  X+. This aligns with the high-energy shoulder (grey arrow) on the broad EL feature at about 1.670  eV. There is also a band of emission from impurity-bound excitons (XI) in the PL which matches  the lower-energy EL feature centered at 1.59 eV.  The finding that X- dominates the EL in Fig. 4a is consistent with the observation that X- has  much stronger PL than the other exciton species (Fig. 4b).,This aligns with the high-energy shoulder (grey arrow) on the broad EL feature at about 1.670  eV. There is also a band of emission from impurity-bound excitons (XI) in the PL which matches  the lower-energy EL feature centered at 1.59 eV.  The finding that X- dominates the EL in Fig. 4a is consistent with the observation that X- has  much stronger PL than the other exciton species (Fig. 4b).,90/10.1038/nnano.2014.26,None,None,eV,0,0,1
"Shambat, G. et al. Ultrafast direct modulation of a single-mode photonic crystal nanocavity light-emitting  diode. Nat. Commun. 2, 539 (2011). 9.  Mak, K. F., Lee, C., Hone, J., Shan, J. & Heinz, T. F. Atomically Thin MoS2: A New Direct-Gap  Semiconductor. Phys. Rev. Lett. 105, 2–5 (2010). 10.","9.  Mak, K. F., Lee, C., Hone, J., Shan, J. & Heinz, T. F. Atomically Thin MoS2: A New Direct-Gap  Semiconductor. Phys. Rev. Lett. 105, 2–5 (2010). 10.",90/10.1038/nnano.2014.26,MoS2,None,None,1,0,0
"Interestingly, for bulk silica there exist defect- states very close to the cutoff-energy of defect-free- states. From the data in reference 39 one may estimate ∆Ecutoff 3D ≈1.0 eV. This yields a ratio of (1 eV/0.3 eV) = 3.3 which is signiﬁcantly smaller than 8.8.",From the data in reference 39 one may estimate ∆Ecutoff 3D ≈1.0 eV. This yields a ratio of (1 eV/0.3 eV) = 3.3 which is signiﬁcantly smaller than 8.8.,116/10.1063/5.0118797,Bulk Silica (related to ∆Ecutoff 3D),1.0,eV,0,1,1
"Interestingly, for bulk silica there exist defect- states very close to the cutoff-energy of defect-free- states. From the data in reference 39 one may estimate ∆Ecutoff 3D ≈1.0 eV. This yields a ratio of (1 eV/0.3 eV) = 3.3 which is signiﬁcantly smaller than 8.8.",From the data in reference 39 one may estimate ∆Ecutoff 3D ≈1.0 eV. This yields a ratio of (1 eV/0.3 eV) = 3.3 which is signiﬁcantly smaller than 8.8.,116/10.1063/5.0118797,Unspecified/Comparative Context,0.3,eV,0,1,1
"Interestingly, for bulk silica there exist defect- states very close to the cutoff-energy of defect-free- states. From the data in reference 39 one may estimate ∆Ecutoff 3D ≈1.0 eV. This yields a ratio of (1 eV/0.3 eV) = 3.3 which is signiﬁcantly smaller than 8.8.",From the data in reference 39 one may estimate ∆Ecutoff 3D ≈1.0 eV. This yields a ratio of (1 eV/0.3 eV) = 3.3 which is signiﬁcantly smaller than 8.8.,116/10.1063/5.0118797,"**None** (for explicit ""Band Gap"" value, as text refers to ""cutoff-energy"" and a ratio)",None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,None,4.84,eV,0,1,1
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,None,0.30,eV,0,1,1
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,2D system,None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,3D system,None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,,None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,**Note:**,None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,"* No specific material is mentioned in the text for the band gap values, hence ""None"".",None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,"* The 2D and 3D system rows are included as they were part of the original context, but no band gap values are provided for them, only a ratio unrelated to band gap. If you'd like to exclude these, the table would be:",None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,,None,None,0,0,0
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,**Material**,**Value**,**Unit**,0,1,1
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,---,---,---,0,1,1
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,None,4.84,eV,0,1,1
"(iv) Activation energy: We represent activation energy as a ratio of the low-temperature activation energy to the crossover temperature, which makes it a dimensionless number and independent of the system size. Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.","Whereas for the 2D system we have a ratio of (0.26/(1/80)) ≈ 21, the corresponding ratio for the 3D system reads (data taken from reference 39) (4.84 eV / 0.30 eV) ≈ 16.",116/10.1063/5.0118797,None,0.30,eV,0,1,1
